GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,300,Bertie County,NC,EM5,27,0.0095,27,0.0095,27,0.0095
111,300,Bertie County,NC,EM6,41,0.0795,41,0.0795,41,0.0795
000,0,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,0,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,0,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,0,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,0,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,0,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,25,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,25,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,25,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,25,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,25,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,25,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,50,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,50,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,50,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,50,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,50,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,100,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,100,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,100,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,100,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,150,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,150,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,150,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,150,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,150,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,150,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,200,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,200,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,200,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,200,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,200,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,200,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,300,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,300,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,300,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,300,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,300,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,300,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
001,0,Bertie County,NC,EM1,17,0.0023,0,0.0000,800,0.1079
001,0,Bertie County,NC,EM2,0,0.0000,0,0.0000,217,0.0878
001,0,Bertie County,NC,EM3,2,0.0043,0,0.0000,63,0.1358
001,0,Bertie County,NC,EM4,8,0.0072,0,0.0000,334,0.3017
001,0,Bertie County,NC,EM5,6,0.0021,0,0.0000,77,0.0270
001,0,Bertie County,NC,EM6,1,0.0019,0,0.0000,109,0.2112
001,25,Bertie County,NC,EM1,22,0.0030,0,0.0000,807,0.1089
001,25,Bertie County,NC,EM2,0,0.0000,0,0.0000,224,0.0906
001,25,Bertie County,NC,EM3,2,0.0043,0,0.0000,65,0.1401
001,25,Bertie County,NC,EM4,8,0.0072,0,0.0000,334,0.3017
001,25,Bertie County,NC,EM5,11,0.0039,0,0.0000,77,0.0270
001,25,Bertie County,NC,EM6,1,0.0019,0,0.0000,107,0.2074
001,50,Bertie County,NC,EM1,49,0.0066,11,0.0015,823,0.1110
001,50,Bertie County,NC,EM2,0,0.0000,0,0.0000,217,0.0878
001,50,Bertie County,NC,EM3,2,0.0043,0,0.0000,81,0.1746
001,50,Bertie County,NC,EM4,35,0.0316,5,0.0045,339,0.3062
001,50,Bertie County,NC,EM5,11,0.0039,5,0.0018,77,0.0270
001,50,Bertie County,NC,EM6,1,0.0019,1,0.0019,109,0.2112
001,100,Bertie County,NC,EM1,87,0.0117,33,0.0045,855,0.1153
001,100,Bertie County,NC,EM2,7,0.0028,0,0.0000,233,0.0943
001,100,Bertie County,NC,EM3,20,0.0431,18,0.0388,83,0.1789
001,100,Bertie County,NC,EM4,39,0.0352,5,0.0045,350,0.3162
001,100,Bertie County,NC,EM5,11,0.0039,9,0.0032,82,0.0287
001,100,Bertie County,NC,EM6,10,0.0194,1,0.0019,107,0.2074
001,150,Bertie County,NC,EM1,109,0.0147,74,0.0100,908,0.1225
001,150,Bertie County,NC,EM2,7,0.0028,7,0.0028,257,0.1040
001,150,Bertie County,NC,EM3,20,0.0431,18,0.0388,81,0.1746
001,150,Bertie County,NC,EM4,60,0.0542,38,0.0343,385,0.3478
001,150,Bertie County,NC,EM5,11,0.0039,9,0.0032,77,0.0270
001,150,Bertie County,NC,EM6,11,0.0213,2,0.0039,108,0.2093
001,200,Bertie County,NC,EM1,316,0.0426,255,0.0344,1054,0.1422
001,200,Bertie County,NC,EM2,141,0.0570,114,0.0461,355,0.1436
001,200,Bertie County,NC,EM3,14,0.0302,12,0.0259,77,0.1659
001,200,Bertie County,NC,EM4,121,0.1093,109,0.0985,432,0.3902
001,200,Bertie County,NC,EM5,11,0.0039,4,0.0014,77,0.0270
001,200,Bertie County,NC,EM6,29,0.0562,16,0.0310,113,0.2190
001,300,Bertie County,NC,EM1,299,0.0403,222,0.0299,899,0.1213
001,300,Bertie County,NC,EM2,196,0.0793,126,0.0510,309,0.1250
001,300,Bertie County,NC,EM3,7,0.0151,2,0.0043,70,0.1509
001,300,Bertie County,NC,EM4,71,0.0641,71,0.0641,342,0.3089
001,300,Bertie County,NC,EM5,7,0.0025,5,0.0018,73,0.0256
