GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,300,Bath,Beaufort County,NC,PV3,13444300,0.4060,13444300,0.4060,13444300,0.4060
111,300,Bath,Beaufort County,NC,PV2,17485957,0.5894,17485957,0.5894,17485957,0.5894
111,300,Bayview,Beaufort County,NC,PV1,57311074,0.8518,57311072,0.8518,57311074,0.8518
111,300,Bayview,Beaufort County,NC,PV3,24299959,0.8344,24299958,0.8344,24299959,0.8344
111,300,Bayview,Beaufort County,NC,PV2,33020796,0.8636,33020796,0.8636,33020796,0.8636
111,300,Belhaven,Beaufort County,NC,PV1,104816525,1.0000,104816525,1.0000,104816525,1.0000
111,300,Belhaven,Beaufort County,NC,PV3,63748034,1.0000,63748034,1.0000,63748034,1.0000
111,300,Belhaven,Beaufort County,NC,PV2,41158234,1.0000,41158234,1.0000,41158234,1.0000
111,300,Chocowinity,Beaufort County,NC,PV1,7202,0.0001,7202,0.0001,7202,0.0001
111,300,Chocowinity,Beaufort County,NC,PV3,1000,0.0000,1000,0.0000,1000,0.0000
111,300,Chocowinity,Beaufort County,NC,PV2,6202,0.0003,6202,0.0003,6202,0.0003
111,300,Cypress Landing,Beaufort County,NC,PV1,10284160,0.0450,10284160,0.0450,10284160,0.0450
111,300,Cypress Landing,Beaufort County,NC,PV3,7045942,0.0416,7045942,0.0416,7045942,0.0416
111,300,Cypress Landing,Beaufort County,NC,PV2,3238218,0.0548,3238218,0.0548,3238218,0.0548
111,300,Pantego,Beaufort County,NC,PV1,8798415,0.9672,8798415,0.9672,8798415,0.9672
111,300,Pantego,Beaufort County,NC,PV3,6404287,0.9651,6404287,0.9651,6404287,0.9651
111,300,Pantego,Beaufort County,NC,PV2,2408561,0.9732,2408561,0.9732,2408561,0.9732
111,300,Pinetown,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,300,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,300,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,300,River Road,Beaufort County,NC,PV1,223974779,0.6877,223974779,0.6877,223974780,0.6877
111,300,River Road,Beaufort County,NC,PV3,110695175,0.6160,110695175,0.6160,110695175,0.6160
111,300,River Road,Beaufort County,NC,PV2,113388502,0.7740,113388502,0.7740,113388502,0.7740
111,300,Unincorporated Beaufort,Beaufort County,NC,PV1,1315648176,0.4454,1315648176,0.4454,1315648175,0.4454
