SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,100,Bertie County,NC,EM6,0,0.0000,0,0.0000,76,0.1473
001,150,Bertie County,NC,EM1,29,0.0039,0,0.0000,903,0.1218
001,150,Bertie County,NC,EM2,0,0.0000,0,0.0000,485,0.1962
001,150,Bertie County,NC,EM3,18,0.0388,0,0.0000,66,0.1422
001,150,Bertie County,NC,EM4,5,0.0045,0,0.0000,221,0.1996
001,150,Bertie County,NC,EM5,5,0.0018,0,0.0000,50,0.0175
001,150,Bertie County,NC,EM6,1,0.0019,0,0.0000,81,0.1570
001,200,Bertie County,NC,EM1,77,0.0104,5,0.0007,1097,0.1480
001,200,Bertie County,NC,EM2,13,0.0053,0,0.0000,629,0.2544
001,200,Bertie County,NC,EM3,18,0.0388,0,0.0000,76,0.1638
001,200,Bertie County,NC,EM4,35,0.0316,0,0.0000,243,0.2195
001,200,Bertie County,NC,EM5,10,0.0035,5,0.0018,50,0.0175
001,200,Bertie County,NC,EM6,1,0.0019,0,0.0000,99,0.1919
001,300,Bertie County,NC,EM1,676,0.0912,119,0.0161,1190,0.1605
001,300,Bertie County,NC,EM2,371,0.1501,27,0.0109,637,0.2577
001,300,Bertie County,NC,EM3,35,0.0754,18,0.0388,82,0.1767
001,300,Bertie County,NC,EM4,196,0.1771,58,0.0524,261,0.2358
001,300,Bertie County,NC,EM5,27,0.0095,14,0.0049,95,0.0333
001,300,Bertie County,NC,EM6,47,0.0911,2,0.0039,115,0.2229
020,0,Bertie County,NC,EM1,770,0.1039,191,0.0258,1329,0.1793
020,0,Bertie County,NC,EM2,422,0.1707,21,0.0085,670,0.2710
020,0,Bertie County,NC,EM3,40,0.0862,12,0.0259,107,0.2306
020,0,Bertie County,NC,EM4,213,0.1924,122,0.1102,299,0.2701
020,0,Bertie County,NC,EM5,39,0.0137,12,0.0042,108,0.0378
020,0,Bertie County,NC,EM6,56,0.1085,24,0.0465,145,0.2810
020,25,Bertie County,NC,EM1,770,0.1039,191,0.0258,1329,0.1793
020,25,Bertie County,NC,EM2,422,0.1707,21,0.0085,670,0.2710
020,25,Bertie County,NC,EM3,40,0.0862,12,0.0259,107,0.2306
020,25,Bertie County,NC,EM4,213,0.1924,122,0.1102,299,0.2701
020,25,Bertie County,NC,EM5,39,0.0137,12,0.0042,108,0.0378
020,25,Bertie County,NC,EM6,56,0.1085,24,0.0465,145,0.2810
020,50,Bertie County,NC,EM1,770,0.1039,196,0.0264,1329,0.1793
020,50,Bertie County,NC,EM2,422,0.1707,21,0.0085,670,0.2710
020,50,Bertie County,NC,EM3,40,0.0862,12,0.0259,107,0.2306
020,50,Bertie County,NC,EM4,213,0.1924,122,0.1102,299,0.2701
020,50,Bertie County,NC,EM5,39,0.0137,17,0.0060,108,0.0378
020,50,Bertie County,NC,EM6,56,0.1085,24,0.0465,145,0.2810
020,100,Bertie County,NC,EM1,807,0.1089,204,0.0275,1329,0.1793
020,100,Bertie County,NC,EM2,459,0.1857,21,0.0085,670,0.2710
020,100,Bertie County,NC,EM3,40,0.0862,12,0.0259,107,0.2306
020,100,Bertie County,NC,EM4,213,0.1924,122,0.1102,299,0.2701
020,100,Bertie County,NC,EM5,39,0.0137,22,0.0077,108,0.0378
020,100,Bertie County,NC,EM6,56,0.1085,27,0.0523,145,0.2810
020,150,Bertie County,NC,EM1,863,0.1164,222,0.0299,1341,0.1809
020,150,Bertie County,NC,EM2,494,0.1998,21,0.0085,675,0.2731
020,150,Bertie County,NC,EM3,42,0.0905,30,0.0647,107,0.2306
020,150,Bertie County,NC,EM4,223,0.2014,122,0.1102,302,0.2728
020,150,Bertie County,NC,EM5,39,0.0137,22,0.0077,108,0.0378
020,150,Bertie County,NC,EM6,65,0.1260,27,0.0523,149,0.2888
020,200,Bertie County,NC,EM1,867,0.1170,274,0.0370,1341,0.1809
020,200,Bertie County,NC,EM2,494,0.1998,54,0.0218,675,0.2731
020,200,Bertie County,NC,EM3,44,0.0948,30,0.0647,107,0.2306
020,200,Bertie County,NC,EM4,225,0.2033,136,0.1229,302,0.2728
020,200,Bertie County,NC,EM5,39,0.0137,27,0.0095,108,0.0378
020,200,Bertie County,NC,EM6,65,0.1260,27,0.0523,149,0.2888
020,300,Bertie County,NC,EM1,1032,0.1392,858,0.1157,2212,0.2984
020,300,Bertie County,NC,EM2,620,0.2508,494,0.1998,1274,0.5154
020,300,Bertie County,NC,EM3,46,0.0991,37,0.0797,126,0.2716
020,300,Bertie County,NC,EM4,231,0.2087,225,0.2033,496,0.4481
020,300,Bertie County,NC,EM5,44,0.0154,37,0.0130,140,0.0491
020,300,Bertie County,NC,EM6,91,0.1764,65,0.1260,176,0.3411
100,0,Bertie County,NC,EM1,990,0.1335,707,0.0954,1397,0.1885
100,0,Bertie County,NC,EM2,589,0.2383,392,0.1586,714,0.2888
100,0,Bertie County,NC,EM3,48,0.1034,19,0.0409,111,0.2392
100,0,Bertie County,NC,EM4,231,0.2087,213,0.1924,308,0.2782
100,0,Bertie County,NC,EM5,44,0.0154,27,0.0095,115,0.0403
100,0,Bertie County,NC,EM6,78,0.1512,56,0.1085,149,0.2888
100,25,Bertie County,NC,EM1,996,0.1344,731,0.0986,1397,0.1885
100,25,Bertie County,NC,EM2,589,0.2383,416,0.1683,714,0.2888
100,25,Bertie County,NC,EM3,48,0.1034,19,0.0409,111,0.2392
100,25,Bertie County,NC,EM4,231,0.2087,213,0.1924,308,0.2782
100,25,Bertie County,NC,EM5,44,0.0154,27,0.0095,115,0.0403
100,25,Bertie County,NC,EM6,84,0.1628,56,0.1085,149,0.2888
100,50,Bertie County,NC,EM1,1003,0.1353,731,0.0986,1397,0.1885
100,50,Bertie County,NC,EM2,589,0.2383,416,0.1683,714,0.2888
100,50,Bertie County,NC,EM3,48,0.1034,19,0.0409,111,0.2392
100,50,Bertie County,NC,EM4,231,0.2087,213,0.1924,308,0.2782
100,50,Bertie County,NC,EM5,44,0.0154,27,0.0095,115,0.0403
100,50,Bertie County,NC,EM6,91,0.1764,56,0.1085,149,0.2888
100,100,Bertie County,NC,EM1,1003,0.1353,760,0.1025,1745,0.2354
100,100,Bertie County,NC,EM2,589,0.2383,422,0.1707,806,0.3261
100,100,Bertie County,NC,EM3,48,0.1034,37,0.0797,126,0.2716
100,100,Bertie County,NC,EM4,231,0.2087,213,0.1924,497,0.4490
100,100,Bertie County,NC,EM5,44,0.0154,32,0.0112,140,0.0491
100,100,Bertie County,NC,EM6,91,0.1764,56,0.1085,176,0.3411
100,150,Bertie County,NC,EM1,1008,0.1360,808,0.1090,2213,0.2985
100,150,Bertie County,NC,EM2,594,0.2403,457,0.1849,1268,0.5129
100,150,Bertie County,NC,EM3,48,0.1034,37,0.0797,126,0.2716
100,150,Bertie County,NC,EM4,231,0.2087,223,0.2014,503,0.4544
100,150,Bertie County,NC,EM5,44,0.0154,32,0.0112,140,0.0491
100,150,Bertie County,NC,EM6,91,0.1764,59,0.1143,176,0.3411
100,200,Bertie County,NC,EM1,1011,0.1364,847,0.1143,2219,0.2993
100,200,Bertie County,NC,EM2,594,0.2403,494,0.1998,1274,0.5154
100,200,Bertie County,NC,EM3,48,0.1034,37,0.0797,126,0.2716
100,200,Bertie County,NC,EM4,231,0.2087,225,0.2033,503,0.4544
100,200,Bertie County,NC,EM5,44,0.0154,32,0.0112,140,0.0491
100,200,Bertie County,NC,EM6,94,0.1822,59,0.1143,176,0.3411
100,300,Bertie County,NC,EM1,1182,0.1594,1028,0.1387,2263,0.3053
100,300,Bertie County,NC,EM2,749,0.3030,620,0.2508,1283,0.5190
100,300,Bertie County,NC,EM3,52,0.1121,46,0.0991,130,0.2802
100,300,Bertie County,NC,EM4,234,0.2114,231,0.2087,521,0.4706
100,300,Bertie County,NC,EM5,49,0.0172,37,0.0130,145,0.0508
100,300,Bertie County,NC,EM6,98,0.1899,94,0.1822,184,0.3566
000,0,Bladen County,NC,EM1,0,0.0000,0,0.0000,30,0.0018
000,0,Bladen County,NC,EM2,0,0.0000,0,0.0000,7,0.0023
000,0,Bladen County,NC,EM3,0,0.0000,0,0.0000,9,0.0011
000,0,Bladen County,NC,EM4,0,0.0000,0,0.0000,9,0.0033
000,0,Bladen County,NC,EM5,0,0.0000,0,0.0000,5,0.0049
000,0,Bladen County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,25,Bladen County,NC,EM1,0,0.0000,0,0.0000,30,0.0018
000,25,Bladen County,NC,EM2,0,0.0000,0,0.0000,7,0.0023
000,25,Bladen County,NC,EM3,0,0.0000,0,0.0000,9,0.0011
000,25,Bladen County,NC,EM4,0,0.0000,0,0.0000,9,0.0033
000,25,Bladen County,NC,EM5,0,0.0000,0,0.0000,5,0.0049
