SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,150,Pinetown,Beaufort County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.1592,0.1287
000,150,Pinetown,Beaufort County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0142,0.0064
000,150,River Road,Beaufort County,NC,RO1,10.6043,0.2051,0.6861,0.0133,23.1362,0.4474
000,150,River Road,Beaufort County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,River Road,Beaufort County,NC,RO3,0.0127,0.0028,0.0061,0.0013,0.1307,0.0290
000,150,River Road,Beaufort County,NC,RO4,10.5916,0.2244,0.6800,0.0144,23.0055,0.4874
000,150,Unincorporated Beaufort,Beaufort County,NC,RO1,179.1529,0.1240,23.3369,0.0161,582.6828,0.4032
000,150,Unincorporated Beaufort,Beaufort County,NC,RO2,5.1285,0.1423,3.7469,0.1040,7.0679,0.1962
000,150,Unincorporated Beaufort,Beaufort County,NC,RO3,20.5554,0.1093,4.9347,0.0262,68.2291,0.3628
000,150,Unincorporated Beaufort,Beaufort County,NC,RO4,153.4689,0.1257,14.6553,0.0120,507.3858,0.4155
000,150,Washington,Beaufort County,NC,RO1,8.8818,0.0899,0.8707,0.0088,41.4943,0.4202
000,150,Washington,Beaufort County,NC,RO2,0.3478,0.3194,0.2535,0.2328,0.3478,0.3194
000,150,Washington,Beaufort County,NC,RO3,1.4466,0.1031,0.2677,0.0191,6.8206,0.4863
000,150,Washington,Beaufort County,NC,RO4,7.0874,0.0847,0.3495,0.0042,34.3259,0.4104
000,150,Washington Park,Beaufort County,NC,RO1,2.1783,0.4422,0.0349,0.0071,3.9349,0.7988
000,150,Washington Park,Beaufort County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Washington Park,Beaufort County,NC,RO3,0.1588,0.1998,0.0118,0.0148,0.4165,0.5241
000,150,Washington Park,Beaufort County,NC,RO4,2.0195,0.4888,0.0231,0.0056,3.5184,0.8516
000,200,Aurora,Beaufort County,NC,RO1,2.8490,0.2570,0.5286,0.0477,10.4712,0.9447
000,200,Aurora,Beaufort County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Aurora,Beaufort County,NC,RO3,0.3109,0.1626,0.0643,0.0336,1.3409,0.7013
000,200,Aurora,Beaufort County,NC,RO4,2.5381,0.2767,0.4643,0.0506,9.1303,0.9955
000,200,Bath,Beaufort County,NC,RO1,0.4956,0.0991,0.2880,0.0576,1.8353,0.3670
000,200,Bath,Beaufort County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Bath,Beaufort County,NC,RO3,0.3206,0.3090,0.2438,0.2350,0.5692,0.5486
000,200,Bath,Beaufort County,NC,RO4,0.1750,0.0441,0.0442,0.0112,1.2661,0.3195
000,200,Bayview,Beaufort County,NC,RO1,1.9531,0.2422,0.8624,0.1069,3.9451,0.4892
000,200,Bayview,Beaufort County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Bayview,Beaufort County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0297,0.4246
000,200,Bayview,Beaufort County,NC,RO4,1.9531,0.2443,0.8624,0.1079,3.9154,0.4897
