ER,SLR,Community,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,100,Carolina Beach,New Hanover County,NC,RE6,0,0.0022,0,0.0022,1,0.0107,1,0.0115
000,100,Carolina Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0003,0,0.0091
000,100,Carolina Beach,New Hanover County,NC,RE8,1,0.0060,1,0.0060,6,0.0344,8,0.0415
000,100,Carolina Beach,New Hanover County,NC,RE20,188,0.0335,188,0.0335,776,0.1382,891,0.1586
000,100,Carolina Beach,New Hanover County,NC,RE21,41,0.0133,41,0.0133,186,0.0603,226,0.0730
000,100,Carolina Beach,New Hanover County,NC,RE22,147,0.0583,147,0.0583,590,0.2335,666,0.2633
000,100,Kure Beach,New Hanover County,NC,RE1,15,0.0070,15,0.0070,102,0.0468,202,0.0921
000,100,Kure Beach,New Hanover County,NC,RE2,0,0.0039,0,0.0039,1,0.0316,3,0.0927
000,100,Kure Beach,New Hanover County,NC,RE3,15,0.0071,15,0.0071,101,0.0472,197,0.0920
000,100,Kure Beach,New Hanover County,NC,RE4,0,0.0051,0,0.0051,1,0.0239,2,0.0703
000,100,Kure Beach,New Hanover County,NC,RE5,0,0.0076,0,0.0076,3,0.0701,5,0.1072
000,100,Kure Beach,New Hanover County,NC,RE6,0,0.0000,0,0.0000,3,0.1086,6,0.2101
000,100,Kure Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.1274
000,100,Kure Beach,New Hanover County,NC,RE8,0,0.0021,0,0.0021,1,0.0175,5,0.0770
000,100,Kure Beach,New Hanover County,NC,RE20,54,0.0257,54,0.0257,300,0.1415,432,0.2038
000,100,Kure Beach,New Hanover County,NC,RE21,7,0.0065,7,0.0065,46,0.0444,92,0.0892
000,100,Kure Beach,New Hanover County,NC,RE22,48,0.0440,48,0.0440,254,0.2345,340,0.3134
000,100,Unincorporated New Hanover,New Hanover County,NC,RE1,8,0.0004,13,0.0006,7,0.0004,23,0.0011
000,100,Unincorporated New Hanover,New Hanover County,NC,RE2,0,0.0001,0,0.0001,0,0.0002,0,0.0002
000,100,Unincorporated New Hanover,New Hanover County,NC,RE3,8,0.0004,12,0.0007,7,0.0004,22,0.0013
000,100,Unincorporated New Hanover,New Hanover County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Unincorporated New Hanover,New Hanover County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Unincorporated New Hanover,New Hanover County,NC,RE6,0,0.0003,0,0.0004,0,0.0003,0,0.0008
000,100,Unincorporated New Hanover,New Hanover County,NC,RE7,0,0.0006,0,0.0006,0,0.0015,0,0.0015
000,100,Unincorporated New Hanover,New Hanover County,NC,RE8,0,0.0000,0,0.0000,0,0.0001,0,0.0001
000,100,Unincorporated New Hanover,New Hanover County,NC,RE20,28,0.0029,44,0.0047,25,0.0026,80,0.0085
000,100,Unincorporated New Hanover,New Hanover County,NC,RE21,2,0.0003,4,0.0005,2,0.0003,7,0.0008
000,100,Unincorporated New Hanover,New Hanover County,NC,RE22,25,0.0241,40,0.0384,22,0.0215,73,0.0698
000,100,Wrightsville Beach,New Hanover County,NC,RE1,117,0.0474,119,0.0480,168,0.0678,215,0.0870
000,100,Wrightsville Beach,New Hanover County,NC,RE2,1,0.0241,1,0.0258,1,0.0349,2,0.0460
000,100,Wrightsville Beach,New Hanover County,NC,RE3,115,0.0477,117,0.0483,165,0.0683,211,0.0873
000,100,Wrightsville Beach,New Hanover County,NC,RE4,1,0.0325,1,0.0348,1,0.0484,2,0.0745
000,100,Wrightsville Beach,New Hanover County,NC,RE5,0,0.0246,0,0.0251,0,0.0283,1,0.0525
000,100,Wrightsville Beach,New Hanover County,NC,RE6,2,0.0391,2,0.0395,3,0.0637,3,0.0819
000,100,Wrightsville Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Wrightsville Beach,New Hanover County,NC,RE8,1,0.0191,1,0.0202,2,0.0250,2,0.0347
000,100,Wrightsville Beach,New Hanover County,NC,RE20,231,0.0818,233,0.0828,326,0.1157,435,0.1544
000,100,Wrightsville Beach,New Hanover County,NC,RE21,67,0.0568,68,0.0575,97,0.0818,126,0.1066
000,100,Wrightsville Beach,New Hanover County,NC,RE22,164,0.0999,166,0.1011,230,0.1400,310,0.1888
000,150,Carolina Beach,New Hanover County,NC,RE1,58,0.0088,58,0.0088,766,0.1167,824,0.1255
000,150,Carolina Beach,New Hanover County,NC,RE2,1,0.0073,1,0.0073,24,0.1315,26,0.1439
000,150,Carolina Beach,New Hanover County,NC,RE3,58,0.0090,58,0.0090,743,0.1163,798,0.1249
000,150,Carolina Beach,New Hanover County,NC,RE4,1,0.0079,1,0.0079,13,0.1048,14,0.1125
000,150,Carolina Beach,New Hanover County,NC,RE5,1,0.0072,1,0.0072,31,0.2077,32,0.2149
000,150,Carolina Beach,New Hanover County,NC,RE6,0,0.0022,0,0.0022,10,0.1078,11,0.1190
000,150,Carolina Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,1,0.1841,1,0.1960
000,150,Carolina Beach,New Hanover County,NC,RE8,1,0.0060,1,0.0060,28,0.1468,30,0.1589
000,150,Carolina Beach,New Hanover County,NC,RE20,188,0.0335,188,0.0335,1542,0.2744,1613,0.2871
000,150,Carolina Beach,New Hanover County,NC,RE21,41,0.0133,41,0.0133,464,0.1503,493,0.1595
000,150,Carolina Beach,New Hanover County,NC,RE22,147,0.0583,147,0.0583,1077,0.4261,1120,0.4431
000,150,Kure Beach,New Hanover County,NC,RE1,15,0.0070,15,0.0070,471,0.2150,638,0.2911
000,150,Kure Beach,New Hanover County,NC,RE2,0,0.0039,0,0.0039,9,0.2387,12,0.3116
000,150,Kure Beach,New Hanover County,NC,RE3,15,0.0071,15,0.0071,458,0.2142,619,0.2896
000,150,Kure Beach,New Hanover County,NC,RE4,0,0.0051,0,0.0051,7,0.2323,8,0.2969
000,150,Kure Beach,New Hanover County,NC,RE5,0,0.0076,0,0.0076,8,0.1793,11,0.2295
000,150,Kure Beach,New Hanover County,NC,RE6,0,0.0000,0,0.0000,10,0.3545,13,0.4958
000,150,Kure Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,2,0.5221,2,0.6667
000,150,Kure Beach,New Hanover County,NC,RE8,0,0.0021,0,0.0021,16,0.2382,23,0.3384
000,150,Kure Beach,New Hanover County,NC,RE20,54,0.0257,54,0.0257,723,0.3407,890,0.4195
000,150,Kure Beach,New Hanover County,NC,RE21,7,0.0065,7,0.0065,221,0.2132,304,0.2935
000,150,Kure Beach,New Hanover County,NC,RE22,48,0.0440,48,0.0440,502,0.4627,585,0.5401
000,150,Unincorporated New Hanover,New Hanover County,NC,RE1,13,0.0006,13,0.0006,29,0.0014,46,0.0023
000,150,Unincorporated New Hanover,New Hanover County,NC,RE2,0,0.0001,0,0.0001,1,0.0005,1,0.0006
000,150,Unincorporated New Hanover,New Hanover County,NC,RE3,12,0.0007,12,0.0007,28,0.0016,45,0.0025
000,150,Unincorporated New Hanover,New Hanover County,NC,RE4,0,0.0000,0,0.0000,0,0.0001,0,0.0001
000,150,Unincorporated New Hanover,New Hanover County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0001
000,150,Unincorporated New Hanover,New Hanover County,NC,RE6,0,0.0004,0,0.0004,1,0.0011,1,0.0016
000,150,Unincorporated New Hanover,New Hanover County,NC,RE7,0,0.0006,0,0.0006,0,0.0043,0,0.0045
000,150,Unincorporated New Hanover,New Hanover County,NC,RE8,0,0.0000,0,0.0000,0,0.0002,0,0.0003
000,150,Unincorporated New Hanover,New Hanover County,NC,RE20,44,0.0047,44,0.0047,99,0.0105,163,0.0174
000,150,Unincorporated New Hanover,New Hanover County,NC,RE21,4,0.0005,4,0.0005,13,0.0015,19,0.0022
000,150,Unincorporated New Hanover,New Hanover County,NC,RE22,40,0.0384,40,0.0387,86,0.0827,145,0.1389
000,150,Wrightsville Beach,New Hanover County,NC,RE1,120,0.0483,120,0.0484,319,0.1289,372,0.1505
000,150,Wrightsville Beach,New Hanover County,NC,RE2,1,0.0270,1,0.0273,2,0.0688,3,0.0815
000,150,Wrightsville Beach,New Hanover County,NC,RE3,118,0.0486,118,0.0487,313,0.1294,364,0.1508
000,150,Wrightsville Beach,New Hanover County,NC,RE4,1,0.0360,1,0.0363,3,0.1098,4,0.1390
000,150,Wrightsville Beach,New Hanover County,NC,RE5,0,0.0252,0,0.0252,1,0.0754,2,0.1031
000,150,Wrightsville Beach,New Hanover County,NC,RE6,2,0.0395,2,0.0395,5,0.1247,6,0.1454
000,150,Wrightsville Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0102,0,0.0226
000,150,Wrightsville Beach,New Hanover County,NC,RE8,1,0.0210,1,0.0212,3,0.0505,4,0.0616
000,150,Wrightsville Beach,New Hanover County,NC,RE20,235,0.0833,235,0.0834,642,0.2277,764,0.2711
000,150,Wrightsville Beach,New Hanover County,NC,RE21,68,0.0578,68,0.0579,187,0.1583,220,0.1862
000,150,Wrightsville Beach,New Hanover County,NC,RE22,167,0.1016,167,0.1017,455,0.2776,545,0.3323
000,200,Carolina Beach,New Hanover County,NC,RE1,58,0.0088,58,0.0088,1175,0.1790,1227,0.1869
000,200,Carolina Beach,New Hanover County,NC,RE2,1,0.0073,1,0.0073,46,0.2488,46,0.2517
000,200,Carolina Beach,New Hanover County,NC,RE3,58,0.0090,58,0.0090,1127,0.1764,1176,0.1840
000,200,Carolina Beach,New Hanover County,NC,RE4,1,0.0079,1,0.0079,29,0.2340,31,0.2457
000,200,Carolina Beach,New Hanover County,NC,RE5,1,0.0072,1,0.0072,43,0.2826,45,0.2989
000,200,Carolina Beach,New Hanover County,NC,RE6,0,0.0022,0,0.0022,17,0.1832,18,0.1946
000,200,Carolina Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,2,0.3009,2,0.3343
000,200,Carolina Beach,New Hanover County,NC,RE8,1,0.0060,1,0.0060,49,0.2593,49,0.2632
000,200,Carolina Beach,New Hanover County,NC,RE20,188,0.0335,188,0.0335,1995,0.3552,2056,0.3660
000,200,Carolina Beach,New Hanover County,NC,RE21,41,0.0133,41,0.0133,672,0.2176,705,0.2280
000,200,Carolina Beach,New Hanover County,NC,RE22,147,0.0583,147,0.0583,1323,0.5233,1352,0.5347
000,200,Kure Beach,New Hanover County,NC,RE1,15,0.0070,15,0.0070,801,0.3656,967,0.4414
000,200,Kure Beach,New Hanover County,NC,RE2,0,0.0039,0,0.0039,15,0.3938,18,0.4958
000,200,Kure Beach,New Hanover County,NC,RE3,15,0.0071,15,0.0071,775,0.3625,934,0.4366
000,200,Kure Beach,New Hanover County,NC,RE4,0,0.0051,0,0.0051,9,0.3386,11,0.3798
000,200,Kure Beach,New Hanover County,NC,RE5,0,0.0076,0,0.0076,12,0.2627,17,0.3650
000,200,Kure Beach,New Hanover County,NC,RE6,0,0.0000,0,0.0000,19,0.7043,24,0.8723
000,200,Kure Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,2,0.6667,2,0.6667
000,200,Kure Beach,New Hanover County,NC,RE8,0,0.0021,0,0.0021,29,0.4394,36,0.5368
000,200,Kure Beach,New Hanover County,NC,RE20,54,0.0257,54,0.0257,1042,0.4913,1187,0.5598
000,200,Kure Beach,New Hanover County,NC,RE21,7,0.0065,7,0.0065,374,0.3603,446,0.4297
000,200,Kure Beach,New Hanover County,NC,RE22,48,0.0440,48,0.0440,668,0.6165,742,0.6843
000,200,Unincorporated New Hanover,New Hanover County,NC,RE1,13,0.0006,13,0.0006,47,0.0024,63,0.0032
000,200,Unincorporated New Hanover,New Hanover County,NC,RE2,0,0.0001,0,0.0001,1,0.0009,2,0.0014
000,200,Unincorporated New Hanover,New Hanover County,NC,RE3,12,0.0007,12,0.0007,45,0.0025,62,0.0035
000,200,Unincorporated New Hanover,New Hanover County,NC,RE4,0,0.0000,0,0.0000,0,0.0002,0,0.0002
000,200,Unincorporated New Hanover,New Hanover County,NC,RE5,0,0.0000,0,0.0000,0,0.0001,0,0.0004
000,200,Unincorporated New Hanover,New Hanover County,NC,RE6,0,0.0004,0,0.0004,1,0.0017,1,0.0019
000,200,Unincorporated New Hanover,New Hanover County,NC,RE7,0,0.0006,0,0.0006,0,0.0067,0,0.0124
000,200,Unincorporated New Hanover,New Hanover County,NC,RE8,0,0.0000,0,0.0000,0,0.0004,1,0.0009
000,200,Unincorporated New Hanover,New Hanover County,NC,RE20,44,0.0047,45,0.0048,163,0.0174,227,0.0242
000,200,Unincorporated New Hanover,New Hanover County,NC,RE21,4,0.0005,4,0.0005,19,0.0023,26,0.0031
000,200,Unincorporated New Hanover,New Hanover County,NC,RE22,40,0.0387,41,0.0390,144,0.1388,202,0.1936
000,200,Wrightsville Beach,New Hanover County,NC,RE1,120,0.0484,120,0.0484,513,0.2075,579,0.2342
000,200,Wrightsville Beach,New Hanover County,NC,RE2,1,0.0273,1,0.0273,5,0.1443,6,0.1660
000,200,Wrightsville Beach,New Hanover County,NC,RE3,118,0.0487,118,0.0487,501,0.2073,564,0.2335
000,200,Wrightsville Beach,New Hanover County,NC,RE4,1,0.0363,1,0.0363,4,0.1544,5,0.1834
000,200,Wrightsville Beach,New Hanover County,NC,RE5,0,0.0252,0,0.0252,3,0.1883,4,0.2405
000,200,Wrightsville Beach,New Hanover County,NC,RE6,2,0.0395,2,0.0395,11,0.2565,13,0.3092
000,200,Wrightsville Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.4556,0,0.4684
000,200,Wrightsville Beach,New Hanover County,NC,RE8,1,0.0212,1,0.0212,6,0.0980,8,0.1189
000,200,Wrightsville Beach,New Hanover County,NC,RE20,235,0.0834,235,0.0834,993,0.3522,1132,0.4014
000,200,Wrightsville Beach,New Hanover County,NC,RE21,68,0.0579,68,0.0579,316,0.2676,353,0.2994
000,200,Wrightsville Beach,New Hanover County,NC,RE22,167,0.1017,167,0.1017,677,0.4131,778,0.4748
000,300,Carolina Beach,New Hanover County,NC,RE1,58,0.0088,58,0.0088,1745,0.2658,1805,0.2750
000,300,Carolina Beach,New Hanover County,NC,RE2,1,0.0073,1,0.0073,59,0.3185,61,0.3319
000,300,Carolina Beach,New Hanover County,NC,RE3,58,0.0090,58,0.0090,1666,0.2607,1724,0.2697
000,300,Carolina Beach,New Hanover County,NC,RE4,1,0.0079,1,0.0079,47,0.3760,49,0.3856
000,300,Carolina Beach,New Hanover County,NC,RE5,1,0.0072,1,0.0072,65,0.4288,66,0.4393
000,300,Carolina Beach,New Hanover County,NC,RE6,0,0.0022,0,0.0022,33,0.3647,36,0.3928
000,300,Carolina Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,3,0.5610,3,0.5763
000,300,Carolina Beach,New Hanover County,NC,RE8,1,0.0060,1,0.0060,63,0.3331,64,0.3411
000,300,Carolina Beach,New Hanover County,NC,RE20,188,0.0335,188,0.0335,2551,0.4540,2602,0.4631
000,300,Carolina Beach,New Hanover County,NC,RE21,41,0.0133,41,0.0133,990,0.3204,1024,0.3313
000,300,Carolina Beach,New Hanover County,NC,RE22,147,0.0583,147,0.0583,1561,0.6175,1578,0.6242
000,300,Kure Beach,New Hanover County,NC,RE1,15,0.0070,15,0.0070,1394,0.6362,1495,0.6821
000,300,Kure Beach,New Hanover County,NC,RE2,0,0.0039,0,0.0039,24,0.6482,25,0.6713
000,300,Kure Beach,New Hanover County,NC,RE3,15,0.0071,15,0.0071,1352,0.6323,1452,0.6786
000,300,Kure Beach,New Hanover County,NC,RE4,0,0.0051,0,0.0051,16,0.5699,18,0.6282
000,300,Kure Beach,New Hanover County,NC,RE5,0,0.0076,0,0.0076,31,0.6619,35,0.7358
000,300,Kure Beach,New Hanover County,NC,RE6,0,0.0000,0,0.0000,26,0.9488,26,0.9590
000,300,Kure Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,2,0.8136,3,0.9305
000,300,Kure Beach,New Hanover County,NC,RE8,0,0.0021,0,0.0021,46,0.6872,48,0.7219
000,300,Kure Beach,New Hanover County,NC,RE20,54,0.0257,54,0.0257,1527,0.7202,1605,0.7567
000,300,Kure Beach,New Hanover County,NC,RE21,7,0.0065,7,0.0065,635,0.6128,683,0.6590
000,300,Kure Beach,New Hanover County,NC,RE22,48,0.0440,48,0.0440,892,0.8229,922,0.8501
000,300,Unincorporated New Hanover,New Hanover County,NC,RE1,13,0.0006,13,0.0006,78,0.0039,87,0.0044
000,300,Unincorporated New Hanover,New Hanover County,NC,RE2,0,0.0001,0,0.0001,3,0.0025,3,0.0028
000,300,Unincorporated New Hanover,New Hanover County,NC,RE3,12,0.0007,12,0.0007,76,0.0043,85,0.0048
000,300,Unincorporated New Hanover,New Hanover County,NC,RE4,0,0.0000,0,0.0000,0,0.0003,0,0.0003
000,300,Unincorporated New Hanover,New Hanover County,NC,RE5,0,0.0000,0,0.0000,0,0.0006,0,0.0007
000,300,Unincorporated New Hanover,New Hanover County,NC,RE6,0,0.0004,0,0.0004,1,0.0024,1,0.0025
000,300,Unincorporated New Hanover,New Hanover County,NC,RE7,0,0.0006,0,0.0006,1,0.0233,1,0.0272
000,300,Unincorporated New Hanover,New Hanover County,NC,RE8,0,0.0000,0,0.0000,1,0.0015,2,0.0018
000,300,Unincorporated New Hanover,New Hanover County,NC,RE20,45,0.0048,45,0.0048,282,0.0301,315,0.0337
000,300,Unincorporated New Hanover,New Hanover County,NC,RE21,4,0.0005,4,0.0005,32,0.0038,36,0.0043
000,300,Unincorporated New Hanover,New Hanover County,NC,RE22,41,0.0390,41,0.0390,251,0.2407,280,0.2686
000,300,Wrightsville Beach,New Hanover County,NC,RE1,120,0.0484,120,0.0484,1036,0.4191,1115,0.4507
000,300,Wrightsville Beach,New Hanover County,NC,RE2,1,0.0273,1,0.0273,18,0.5001,19,0.5375
000,300,Wrightsville Beach,New Hanover County,NC,RE3,118,0.0487,118,0.0487,1004,0.4156,1079,0.4468
000,300,Wrightsville Beach,New Hanover County,NC,RE4,1,0.0363,1,0.0363,14,0.5051,16,0.5571
000,300,Wrightsville Beach,New Hanover County,NC,RE5,0,0.0252,0,0.0252,7,0.3847,7,0.3980
000,300,Wrightsville Beach,New Hanover County,NC,RE6,2,0.0395,2,0.0395,23,0.5563,23,0.5691
000,300,Wrightsville Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,1,1.0000,1,1.0000
000,300,Wrightsville Beach,New Hanover County,NC,RE8,1,0.0212,1,0.0212,28,0.4203,31,0.4718
000,300,Wrightsville Beach,New Hanover County,NC,RE20,235,0.0834,235,0.0834,1652,0.5861,1727,0.6126
000,300,Wrightsville Beach,New Hanover County,NC,RE21,68,0.0579,68,0.0579,578,0.4900,614,0.5200
000,300,Wrightsville Beach,New Hanover County,NC,RE22,167,0.1017,167,0.1017,1074,0.6552,1113,0.6793
100,000,Carolina Beach,New Hanover County,NC,RE1,15,0.0023,15,0.0023,14,0.0021,14,0.0021
100,000,Carolina Beach,New Hanover County,NC,RE2,1,0.0050,1,0.0050,1,0.0049,1,0.0049
100,000,Carolina Beach,New Hanover County,NC,RE3,15,0.0024,15,0.0024,14,0.0021,14,0.0021
100,000,Carolina Beach,New Hanover County,NC,RE4,0,0.0009,0,0.0009,0,0.0007,0,0.0007
100,000,Carolina Beach,New Hanover County,NC,RE5,0,0.0011,0,0.0011,0,0.0010,0,0.0010
100,000,Carolina Beach,New Hanover County,NC,RE6,0,0.0001,0,0.0001,0,0.0000,0,0.0000
100,000,Carolina Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Carolina Beach,New Hanover County,NC,RE8,1,0.0048,1,0.0048,1,0.0046,1,0.0046
100,000,Carolina Beach,New Hanover County,NC,RE20,48,0.0085,48,0.0085,42,0.0076,42,0.0076
100,000,Carolina Beach,New Hanover County,NC,RE21,10,0.0032,10,0.0032,9,0.0028,9,0.0028
100,000,Carolina Beach,New Hanover County,NC,RE22,38,0.0151,38,0.0151,34,0.0133,34,0.0133
100,000,Kure Beach,New Hanover County,NC,RE1,22,0.0098,22,0.0098,22,0.0099,22,0.0099
100,000,Kure Beach,New Hanover County,NC,RE2,0,0.0058,0,0.0058,0,0.0059,0,0.0059
100,000,Kure Beach,New Hanover County,NC,RE3,22,0.0101,22,0.0101,22,0.0101,22,0.0101
100,000,Kure Beach,New Hanover County,NC,RE4,0,0.0077,0,0.0077,0,0.0077,0,0.0077
100,000,Kure Beach,New Hanover County,NC,RE5,1,0.0247,1,0.0247,1,0.0247,1,0.0247
100,000,Kure Beach,New Hanover County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Kure Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Kure Beach,New Hanover County,NC,RE8,0,0.0032,0,0.0032,0,0.0032,0,0.0032
100,000,Kure Beach,New Hanover County,NC,RE20,82,0.0387,82,0.0387,82,0.0388,82,0.0388
100,000,Kure Beach,New Hanover County,NC,RE21,10,0.0092,10,0.0092,10,0.0092,10,0.0092
100,000,Kure Beach,New Hanover County,NC,RE22,72,0.0668,72,0.0668,73,0.0671,73,0.0671
100,000,Unincorporated New Hanover,New Hanover County,NC,RE1,2,0.0001,2,0.0001,2,0.0001,2,0.0001
100,000,Unincorporated New Hanover,New Hanover County,NC,RE2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Unincorporated New Hanover,New Hanover County,NC,RE3,2,0.0001,2,0.0001,2,0.0001,2,0.0001
100,000,Unincorporated New Hanover,New Hanover County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Unincorporated New Hanover,New Hanover County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Unincorporated New Hanover,New Hanover County,NC,RE6,0,0.0001,0,0.0001,0,0.0001,0,0.0001
100,000,Unincorporated New Hanover,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Unincorporated New Hanover,New Hanover County,NC,RE8,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Unincorporated New Hanover,New Hanover County,NC,RE20,8,0.0008,8,0.0008,8,0.0008,8,0.0008
100,000,Unincorporated New Hanover,New Hanover County,NC,RE21,1,0.0001,1,0.0001,1,0.0001,1,0.0001
100,000,Unincorporated New Hanover,New Hanover County,NC,RE22,7,0.0067,7,0.0067,7,0.0067,7,0.0067
100,000,Wrightsville Beach,New Hanover County,NC,RE1,26,0.0103,26,0.0103,28,0.0111,28,0.0111
100,000,Wrightsville Beach,New Hanover County,NC,RE2,0,0.0056,0,0.0056,0,0.0059,0,0.0059
100,000,Wrightsville Beach,New Hanover County,NC,RE3,25,0.0104,25,0.0104,27,0.0112,27,0.0112
100,000,Wrightsville Beach,New Hanover County,NC,RE4,0,0.0065,0,0.0065,0,0.0067,0,0.0067
100,000,Wrightsville Beach,New Hanover County,NC,RE5,0,0.0036,0,0.0036,0,0.0039,0,0.0039
100,000,Wrightsville Beach,New Hanover County,NC,RE6,0,0.0072,0,0.0072,0,0.0076,0,0.0076
100,000,Wrightsville Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Wrightsville Beach,New Hanover County,NC,RE8,0,0.0045,0,0.0045,0,0.0049,0,0.0049
100,000,Wrightsville Beach,New Hanover County,NC,RE20,55,0.0194,55,0.0194,58,0.0207,58,0.0207
100,000,Wrightsville Beach,New Hanover County,NC,RE21,15,0.0131,15,0.0131,17,0.0141,17,0.0141
100,000,Wrightsville Beach,New Hanover County,NC,RE22,39,0.0239,39,0.0239,42,0.0255,42,0.0255
100,025,Carolina Beach,New Hanover County,NC,RE1,55,0.0083,57,0.0087,59,0.0090,64,0.0097
100,025,Carolina Beach,New Hanover County,NC,RE2,2,0.0104,2,0.0111,2,0.0119,2,0.0134
100,025,Carolina Beach,New Hanover County,NC,RE3,55,0.0085,57,0.0090,59,0.0092,64,0.0100
100,025,Carolina Beach,New Hanover County,NC,RE4,1,0.0071,1,0.0073,1,0.0080,1,0.0085
100,025,Carolina Beach,New Hanover County,NC,RE5,1,0.0064,1,0.0069,1,0.0074,1,0.0080
100,025,Carolina Beach,New Hanover County,NC,RE6,0,0.0017,0,0.0018,0,0.0034,0,0.0036
100,025,Carolina Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carolina Beach,New Hanover County,NC,RE8,2,0.0092,2,0.0097,2,0.0102,2,0.0115
100,025,Carolina Beach,New Hanover County,NC,RE20,179,0.0319,187,0.0333,189,0.0336,204,0.0364
100,025,Carolina Beach,New Hanover County,NC,RE21,38,0.0123,40,0.0129,41,0.0133,44,0.0144
100,025,Carolina Beach,New Hanover County,NC,RE22,141,0.0557,147,0.0582,148,0.0584,160,0.0633
100,025,Kure Beach,New Hanover County,NC,RE1,29,0.0134,29,0.0135,33,0.0151,34,0.0157
100,025,Kure Beach,New Hanover County,NC,RE2,0,0.0074,0,0.0073,0,0.0079,0,0.0079
100,025,Kure Beach,New Hanover County,NC,RE3,29,0.0137,29,0.0138,33,0.0155,34,0.0161
100,025,Kure Beach,New Hanover County,NC,RE4,0,0.0098,0,0.0097,0,0.0104,0,0.0105
100,025,Kure Beach,New Hanover County,NC,RE5,1,0.0300,1,0.0313,2,0.0354,2,0.0398
100,025,Kure Beach,New Hanover County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Kure Beach,New Hanover County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Kure Beach,New Hanover County,NC,RE8,0,0.0041,0,0.0040,0,0.0044,0,0.0044
100,025,Kure Beach,New Hanover County,NC,RE20,108,0.0507,108,0.0508,119,0.0560,122,0.0577
100,025,Kure Beach,New Hanover County,NC,RE21,13,0.0124,13,0.0124,14,0.0139,15,0.0144
100,025,Kure Beach,New Hanover County,NC,RE22,95,0.0874,95,0.0874,104,0.0963,108,0.0992
100,025,Unincorporated New Hanover,New Hanover County,NC,RE1,2,0.0001,4,0.0002,2,0.0001,4,0.0002
100,025,Unincorporated New Hanover,New Hanover County,NC,RE2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Unincorporated New Hanover,New Hanover County,NC,RE3,2,0.0001,4,0.0002,2,0.0001,4,0.0002
100,025,Unincorporated New Hanover,New Hanover County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Unincorporated New Hanover,New Hanover County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Unincorporated New Hanover,New Hanover County,NC,RE6,0,0.0001,0,0.0001,0,0.0001,0,0.0001
100,025,Unincorporated New Hanover,New Hanover County,NC,RE7,0,0.0001,0,0.0001,0,0.0001,0,0.0001
100,025,Unincorporated New Hanover,New Hanover County,NC,RE8,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Unincorporated New Hanover,New Hanover County,NC,RE20,8,0.0008,16,0.0017,6,0.0007,13,0.0013
100,025,Unincorporated New Hanover,New Hanover County,NC,RE21,1,0.0001,1,0.0002,1,0.0001,1,0.0001
100,025,Unincorporated New Hanover,New Hanover County,NC,RE22,7,0.0066,14,0.0137,6,0.0055,11,0.0110
100,025,Wrightsville Beach,New Hanover County,NC,RE1,59,0.0238,65,0.0264,56,0.0226,62,0.0250
100,025,Wrightsville Beach,New Hanover County,NC,RE2,0,0.0137,1,0.0153,0,0.0117,0,0.0130
100,025,Wrightsville Beach,New Hanover County,NC,RE3,58,0.0240,64,0.0265,55,0.0227,61,0.0251
