ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,050,Dare County,NC,EM1,21,0.0008,21,0.0008,704,0.0258,720,0.0264
000,050,Dare County,NC,EM2,0,0.0000,0,0.0000,15,0.0024,15,0.0024
000,050,Dare County,NC,EM3,4,0.0014,4,0.0014,76,0.0266,76,0.0266
000,050,Dare County,NC,EM4,17,0.0013,17,0.0013,587,0.0458,603,0.0471
000,050,Dare County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Dare County,NC,EM6,0,0.0000,0,0.0000,26,0.0048,26,0.0048
000,100,Dare County,NC,EM1,21,0.0008,21,0.0008,1106,0.0405,1260,0.0461
000,100,Dare County,NC,EM2,0,0.0000,0,0.0000,20,0.0033,32,0.0052
000,100,Dare County,NC,EM3,4,0.0014,4,0.0014,88,0.0308,126,0.0441
000,100,Dare County,NC,EM4,17,0.0013,17,0.0013,933,0.0729,1032,0.0806
000,100,Dare County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Dare County,NC,EM6,0,0.0000,0,0.0000,65,0.0121,70,0.0130
000,150,Dare County,NC,EM1,21,0.0008,21,0.0008,3895,0.1426,4015,0.1470
000,150,Dare County,NC,EM2,0,0.0000,0,0.0000,432,0.0705,433,0.0706
000,150,Dare County,NC,EM3,4,0.0014,4,0.0014,214,0.0750,216,0.0757
000,150,Dare County,NC,EM4,17,0.0013,17,0.0013,2703,0.2111,2800,0.2187
000,150,Dare County,NC,EM5,0,0.0000,0,0.0000,3,0.0214,3,0.0214
000,150,Dare County,NC,EM6,0,0.0000,0,0.0000,543,0.1010,563,0.1047
000,200,Dare County,NC,EM1,21,0.0008,21,0.0008,6059,0.2219,6953,0.2546
000,200,Dare County,NC,EM2,0,0.0000,0,0.0000,799,0.1303,1031,0.1682
000,200,Dare County,NC,EM3,4,0.0014,4,0.0014,337,0.1180,351,0.1229
000,200,Dare County,NC,EM4,17,0.0013,17,0.0013,3984,0.3111,4395,0.3432
000,200,Dare County,NC,EM5,0,0.0000,0,0.0000,8,0.0571,10,0.0714
000,200,Dare County,NC,EM6,0,0.0000,0,0.0000,931,0.1731,1166,0.2168
000,300,Dare County,NC,EM1,21,0.0008,21,0.0008,9180,0.3362,9782,0.3582
000,300,Dare County,NC,EM2,0,0.0000,0,0.0000,1531,0.2497,1551,0.2530
000,300,Dare County,NC,EM3,4,0.0014,4,0.0014,506,0.1772,520,0.1821
000,300,Dare County,NC,EM4,17,0.0013,17,0.0013,5510,0.4303,5707,0.4457
000,300,Dare County,NC,EM5,0,0.0000,0,0.0000,16,0.1143,16,0.1143
000,300,Dare County,NC,EM6,0,0.0000,0,0.0000,1617,0.3007,1988,0.3697
100,000,Dare County,NC,EM1,21,0.0008,21,0.0008,4,0.0001,4,0.0001
