ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
100,025,Currituck County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Currituck County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Currituck County,NC,RO4,3,0.0068,3,0.0068,5,0.0113,5,0.0114
100,050,Currituck County,NC,RO1,5,0.0099,5,0.0099,14,0.0285,15,0.0297
100,050,Currituck County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Currituck County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Currituck County,NC,RO4,5,0.0116,5,0.0116,14,0.0334,15,0.0347
100,100,Currituck County,NC,RO1,5,0.0107,5,0.0107,28,0.0573,29,0.0592
100,100,Currituck County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Currituck County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Currituck County,NC,RO4,5,0.0125,5,0.0125,28,0.0670,29,0.0692
100,150,Currituck County,NC,RO1,5,0.0109,5,0.0109,46,0.0936,48,0.0971
100,150,Currituck County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,150,Currituck County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,150,Currituck County,NC,RO4,5,0.0127,5,0.0127,46,0.1094,48,0.1135
100,200,Currituck County,NC,RO1,5,0.0111,5,0.0111,58,0.1175,59,0.1207
100,200,Currituck County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,200,Currituck County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,200,Currituck County,NC,RO4,5,0.0129,5,0.0129,58,0.1373,59,0.1411
100,300,Currituck County,NC,RO1,5,0.0111,5,0.0111,84,0.1712,85,0.1733
100,300,Currituck County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,300,Currituck County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,300,Currituck County,NC,RO4,5,0.0129,5,0.0129,84,0.2000,85,0.2025
000,000,Dare County,NC,RO1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Dare County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Dare County,NC,RO4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Dare County,NC,RO1,1,0.0009,1,0.0009,6,0.0076,7,0.0078
000,025,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Dare County,NC,RO3,0,0.0017,0,0.0017,4,0.0235,4,0.0242
000,025,Dare County,NC,RO4,0,0.0007,0,0.0007,3,0.0038,3,0.0039
000,050,Dare County,NC,RO1,1,0.0012,1,0.0012,18,0.0222,20,0.0239
000,050,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Dare County,NC,RO3,0,0.0017,0,0.0017,8,0.0521,9,0.0539
000,050,Dare County,NC,RO4,1,0.0011,1,0.0011,10,0.0151,11,0.0167
000,100,Dare County,NC,RO1,1,0.0016,1,0.0016,64,0.0769,68,0.0821
000,100,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Dare County,NC,RO3,0,0.0017,0,0.0017,26,0.1640,28,0.1748
000,100,Dare County,NC,RO4,1,0.0016,1,0.0016,38,0.0561,40,0.0600
000,150,Dare County,NC,RO1,1,0.0016,1,0.0016,111,0.1329,116,0.1389
000,150,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Dare County,NC,RO3,0,0.0017,0,0.0017,44,0.2774,46,0.2858
000,150,Dare County,NC,RO4,1,0.0016,1,0.0016,66,0.0985,70,0.1040
000,200,Dare County,NC,RO1,1,0.0016,1,0.0017,145,0.1734,150,0.1805
000,200,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,200,Dare County,NC,RO3,0,0.0017,0,0.0017,56,0.3472,57,0.3537
000,200,Dare County,NC,RO4,1,0.0016,1,0.0017,89,0.1321,94,0.1393
000,300,Dare County,NC,RO1,1,0.0017,1,0.0017,203,0.2437,209,0.2507
000,300,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,300,Dare County,NC,RO3,0,0.0017,0,0.0017,66,0.4114,68,0.4269
000,300,Dare County,NC,RO4,1,0.0017,1,0.0017,137,0.2038,141,0.2088
100,000,Dare County,NC,RO1,0,0.0002,0,0.0002,0,0.0003,0,0.0003
100,000,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Dare County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Dare County,NC,RO4,0,0.0002,0,0.0002,0,0.0004,0,0.0004
100,025,Dare County,NC,RO1,1,0.0018,1,0.0018,8,0.0092,8,0.0095
100,025,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Dare County,NC,RO3,1,0.0042,1,0.0042,4,0.0266,4,0.0274
100,025,Dare County,NC,RO4,1,0.0012,1,0.0012,3,0.0051,4,0.0053
100,050,Dare County,NC,RO1,2,0.0027,2,0.0027,22,0.0261,23,0.0278
100,050,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Dare County,NC,RO3,1,0.0067,1,0.0067,9,0.0582,10,0.0606
100,050,Dare County,NC,RO4,1,0.0017,1,0.0017,12,0.0185,13,0.0200
100,100,Dare County,NC,RO1,5,0.0055,5,0.0055,69,0.0825,73,0.0873
100,100,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Dare County,NC,RO3,3,0.0198,3,0.0199,28,0.1746,30,0.1847
100,100,Dare County,NC,RO4,1,0.0021,1,0.0021,41,0.0606,43,0.0642
100,150,Dare County,NC,RO1,5,0.0061,5,0.0062,115,0.1377,120,0.1435
100,150,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,150,Dare County,NC,RO3,4,0.0229,4,0.0232,46,0.2868,47,0.2944
100,150,Dare County,NC,RO4,1,0.0021,1,0.0021,69,0.1022,72,0.1076
100,200,Dare County,NC,RO1,5,0.0062,5,0.0062,148,0.1774,154,0.1848
100,200,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,200,Dare County,NC,RO3,4,0.0232,4,0.0232,56,0.3528,58,0.3600
100,200,Dare County,NC,RO4,1,0.0022,1,0.0022,91,0.1357,96,0.1431
100,300,Dare County,NC,RO1,5,0.0062,5,0.0062,207,0.2479,213,0.2552
100,300,Dare County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,300,Dare County,NC,RO3,4,0.0232,4,0.0232,67,0.4191,69,0.4335
100,300,Dare County,NC,RO4,1,0.0022,1,0.0022,139,0.2071,143,0.2128
000,000,Hyde County,NC,RO1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Hyde County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Hyde County,NC,RO3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Hyde County,NC,RO4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Hyde County,NC,RO1,0,0.0007,0,0.0007,0,0.0008,0,0.0008
000,025,Hyde County,NC,RO2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Hyde County,NC,RO3,0,0.0022,0,0.0022,0,0.0025,0,0.0025
